cliente_id,riesgo_mora_score,n_reclamos,n_actividad_canal,uso_app_movistar_prom,churn_risk_label
CLI023258,0.0,0,3,0.0,riesgo_bajo
CLI023341,39.0,0,6,2.66666666666666,riesgo_medio_bajo
CLI023415,37.66666666666666,0,11,3.0,riesgo_medio_bajo
CLI023417,0.0,0,3,0.0,riesgo_bajo
CLI023518,37.33333333333333,0,4,3.0,riesgo_medio_bajo
CLI023570,0.0,0,3,0.0,riesgo_bajo
CLI023607,0.0,0,3,0.0,riesgo_bajo
CLI023669,0.0,1,8,0.0,riesgo_bajo
CLI023782,0.0,0,3,0.0,riesgo_bajo
CLI023802,74.1666666666666,0,9,0.0,riesgo_medio_alto
CLI023805,72.0,0,4,2.83333333333333,riesgo_medio_alto
CLI023851,3.66666666666666,0,4,2.66666666666666,riesgo_bajo
CLI023860,0.0,0,3,0.0,riesgo_bajo
CLI023889,0.0,0,3,0.0,riesgo_bajo
CLI023891,0.0,0,3,0.0,riesgo_bajo
CLI024053,35.33333333333333,0,3,0.0,riesgo_medio_alto
CLI024056,37.66666666666666,0,4,3.33333333333333,riesgo_medio_bajo
CLI024085,0.0,0,3,0.0,riesgo_bajo
CLI024143,38.0,0,3,4.66666666666666,riesgo_medio_bajo
CLI024202,2.0,0,5,0.0,riesgo_bajo
CLI024306,38.83333333333333,0,5,3.5,riesgo_medio_bajo
CLI024329,69.66666666666666,0,3,1.5,riesgo_medio_alto
CLI024379,78.5,2,9,3.33333333333333,riesgo_alto
CLI024551,2.5,0,3,2.5,riesgo_bajo
CLI024559,72.1666666666666,0,7,0.0,riesgo_medio_alto
CLI024579,33.33333333333333,0,3,0.0,riesgo_medio_bajo
CLI024588,38.66666666666666,0,5,3.33333333333333,riesgo_medio_bajo
CLI024609,0.0,0,1,2.0,riesgo_bajo
CLI024687,35.33333333333333,0,5,0.0,riesgo_medio_bajo
CLI024721,68.16666666666666,0,1,2.0,riesgo_medio_alto
CLI024723,38.0,0,4,3.66666666666666,riesgo_medio_bajo
CLI024750,38.0,0,6,1.66666666666666,riesgo_medio_bajo
CLI024777,33.33333333333333,0,3,0.0,riesgo_medio_bajo
CLI024869,33.33333333333333,0,3,0.0,riesgo_medio_bajo
CLI024898,34.0,0,1,2.66666666666666,riesgo_medio_bajo
CLI024931,0.0,0,3,0.0,riesgo_bajo
CLI025331,36.5,0,5,3.16666666666666,riesgo_medio_bajo
CLI025488,0.0,0,3,0.0,riesgo_bajo
CLI025563,35.16666666666666,0,2,2.83333333333333,riesgo_medio_bajo
CLI025700,0.0,0,3,0.0,riesgo_bajo
CLI025798,72.3333333333333,0,4,3.16666666666666,riesgo_medio_alto
CLI025857,71.1666666666666,0,6,0.0,riesgo_medio_alto
CLI025905,34.33333333333333,0,4,0.0,riesgo_medio_bajo
CLI025984,0.0,1,8,0.0,riesgo_bajo
CLI026014,73.1666666666666,0,8,0.0,riesgo_medio_alto
CLI026027,0.0,0,3,0.0,riesgo_bajo
CLI026048,35.83333333333333,0,3,2.5,riesgo_medio_bajo
CLI026181,37.66666666666666,0,5,2.33333333333333,riesgo_medio_bajo
CLI026274,74.1666666666666,0,4,5.0,riesgo_medio_alto
CLI026275,37.0,0,5,1.66666666666666,riesgo_medio_bajo
CLI026287,73.1666666666666,0,8,0.0,riesgo_medio_alto
CLI026296,36.33333333333333,0,6,0.0,riesgo_medio_bajo
CLI026304,1.83333333333333,3,4,3.83333333333333,riesgo_medio_bajo
CLI026305,37.33333333333333,0,4,3.0,riesgo_medio_bajo
CLI026348,38.33333333333333,0,8,0.0,riesgo_medio_bajo
CLI026388,0.0,0,3,0.0,riesgo_bajo
CLI026441,37.66666666666666,0,4,3.33333333333333,riesgo_medio_bajo
CLI026442,70.1666666666666,0,2,3.0,riesgo_medio_alto
CLI026449,0.0,0,3,0.0,riesgo_bajo
CLI026491,68.16666666666666,0,3,0.0,riesgo_medio_alto
CLI026584,0.0,0,3,0.0,riesgo_bajo
CLI026754,112.6666666666666,0,2,1.83333333333333,riesgo_alto
CLI026759,37.33333333333333,0,5,2.0,riesgo_medio_bajo
CLI026777,0.0,0,3,0.0,riesgo_bajo
CLI026784,37.66666666666666,0,4,3.33333333333333,riesgo_medio_bajo
CLI026837,34.33333333333333,0,4,0.0,riesgo_medio_bajo
CLI026940,0.0,0,3,0.0,riesgo_bajo
CLI026944,2.0,0,2,3.0,riesgo_bajo
CLI026971,33.16666666666666,3,5,3.16666666666666,riesgo_medio_alto
CLI026974,0.0,0,3,1.83333333333333,riesgo_bajo
CLI027023,39.83333333333333,0,6,3.16666666666666,riesgo_medio_alto
CLI027086,76.6666666666666,0,8,3.5,riesgo_medio_alto
CLI027120,0.0,0,3,0.0,riesgo_bajo
CLI027159,0.0,0,3,0.0,riesgo_bajo
CLI027168,0.0,0,3,0.0,riesgo_bajo
CLI027180,38.66666666666666,0,6,2.33333333333333,riesgo_medio_bajo
CLI027201,38.66666666666666,0,6,2.33333333333333,riesgo_medio_bajo
CLI027226,73.8333333333333,0,5,3.66666666666666,riesgo_medio_alto
CLI027245,69.66666666666666,0,2,2.5,riesgo_medio_alto
CLI027277,36.33333333333333,0,3,3.0,riesgo_medio_bajo
CLI027338,35.33333333333333,0,2,3.0,riesgo_medio_bajo
CLI027395,68.16666666666666,0,3,0.0,riesgo_medio_alto
CLI027416,0.0,0,3,0.0,riesgo_bajo
CLI027437,74.8333333333333,0,6,3.66666666666666,riesgo_medio_alto
CLI027442,38.0,0,4,3.66666666666666,riesgo_medio_bajo
CLI027467,0.0,0,3,0.0,riesgo_bajo
CLI027468,0.0,0,0,3.0,riesgo_bajo
CLI027504,0.0,0,3,0.0,riesgo_bajo
CLI027702,70.6666666666666,0,3,3.66666666666666,riesgo_medio_alto
CLI027776,1.5,0,2,2.5,riesgo_bajo
CLI027813,73.1666666666666,0,8,0.0,riesgo_medio_alto
CLI027908,0.0,0,3,0.0,riesgo_bajo
CLI027919,39.33333333333333,0,2,3.83333333333333,riesgo_medio_alto
CLI027968,0.0,2,10,3.0,riesgo_bajo
CLI028061,33.33333333333333,0,3,0.0,riesgo_medio_bajo
CLI028111,106.6666666666666,2,5,5.0,riesgo_alto
CLI028170,34.33333333333333,0,1,3.0,riesgo_medio_bajo
CLI028178,0.833333333333333,0,2,2.83333333333333,riesgo_bajo
CLI028295,0.0,0,3,0.0,riesgo_bajo
CLI028326,0.0,0,3,0.0,riesgo_bajo
CLI028363,39.83333333333333,0,6,3.5,riesgo_medio_bajo
CLI028438,0.0,0,3,0.0,riesgo_bajo
CLI028534,66.5,0,7,3.16666666666666,riesgo_medio_alto
CLI028550,0.0,0,3,0.0,riesgo_bajo
CLI028672,36.5,0,3,3.16666666666666,riesgo_medio_bajo
CLI028760,0.0,0,3,0.0,riesgo_bajo
CLI028776,36.16666666666666,0,3,2.83333333333333,riesgo_medio_bajo
CLI028879,38.16666666666666,0,5,2.83333333333333,riesgo_medio_bajo
CLI028881,72.5,0,4,3.33333333333333,riesgo_medio_alto
CLI029032,35.33333333333333,0,5,0.0,riesgo_medio_bajo
CLI029057,36.5,0,3,3.66666666666666,riesgo_medio_bajo
CLI029109,38.0,0,5,2.66666666666666,riesgo_medio_bajo
CLI029116,0.0,0,3,0.0,riesgo_bajo
CLI029131,79.6666666666666,0,9,3.16666666666666,riesgo_alto
CLI029138,33.16666666666666,1,5,2.83333333333333,riesgo_medio_bajo
CLI029232,113.1666666666666,0,12,3.0,riesgo_alto
CLI029236,0.0,0,3,0.0,riesgo_bajo
CLI029316,35.16666666666666,0,2,2.83333333333333,riesgo_medio_bajo
CLI029342,0.0,0,3,0.0,riesgo_bajo
CLI029423,0.0,0,3,0.0,riesgo_bajo
CLI029441,38.5,0,6,2.16666666666666,riesgo_medio_bajo
CLI029742,38.83333333333333,0,6,2.5,riesgo_medio_bajo
CLI029824,71.1666666666666,1,4,4.5,riesgo_alto
CLI029858,72.0,0,11,2.16666666666666,riesgo_medio_alto
CLI029904,0.0,0,3,0.0,riesgo_bajo
CLI029939,37.33333333333333,0,7,0.0,riesgo_medio_bajo
CLI029944,0.0,0,3,0.0,riesgo_bajo
CLI030099,39.66666666666666,0,6,3.33333333333333,riesgo_medio_bajo
CLI030114,2.33333333333333,0,3,2.33333333333333,riesgo_bajo
CLI030127,0.0,0,3,0.0,riesgo_bajo
CLI030140,38.66666666666666,0,5,3.33333333333333,riesgo_medio_bajo
CLI030162,0.0,0,3,0.0,riesgo_bajo
CLI030309,37.83333333333333,0,4,3.5,riesgo_medio_bajo
CLI030410,1.0,0,7,0.0,riesgo_bajo
CLI030484,0.0,0,3,0.0,riesgo_bajo
CLI030563,0.0,0,3,0.0,riesgo_bajo
CLI030676,70.0,0,1,3.83333333333333,riesgo_medio_alto
CLI030713,34.66666666666666,0,5,2.33333333333333,riesgo_medio_bajo
CLI030781,0.0,0,3,0.0,riesgo_bajo
CLI030847,38.5,0,6,2.16666666666666,riesgo_medio_bajo
CLI030855,0.0,0,3,0.0,riesgo_bajo
CLI030866,0.0,1,5,3.0,riesgo_bajo
CLI030903,39.66666666666666,0,5,0.0,riesgo_medio_alto
CLI030917,39.33333333333333,0,6,3.0,riesgo_medio_bajo
CLI030960,34.83333333333333,0,11,0.0,riesgo_medio_bajo
CLI030964,98.16666666666666,0,7,3.5,riesgo_alto
CLI030999,38.16666666666666,0,6,0.0,riesgo_medio_alto
CLI031062,0.0,0,3,0.0,riesgo_bajo
CLI031139,0.0,0,3,0.0,riesgo_bajo
CLI031184,159.33333333333331,0,5,3.5,riesgo_alto
CLI031345,37.66666666666666,1,1,2.83333333333333,riesgo_medio_alto
CLI031379,74.0,0,6,2.83333333333333,riesgo_medio_alto
CLI031406,0.0,0,3,0.0,riesgo_bajo
CLI031546,37.83333333333333,0,5,2.5,riesgo_medio_bajo
CLI031575,0.0,0,3,0.0,riesgo_bajo
CLI031577,0.0,0,3,0.0,riesgo_bajo
CLI031604,37.83333333333333,0,5,2.5,riesgo_medio_bajo
CLI031632,69.66666666666666,1,6,2.66666666666666,riesgo_alto
CLI031665,0.0,0,3,0.0,riesgo_bajo
CLI031733,39.16666666666666,0,6,2.83333333333333,riesgo_medio_bajo
CLI031735,2.5,0,2,3.5,riesgo_bajo
CLI031757,0.0,0,3,0.0,riesgo_bajo
CLI031777,33.83333333333333,0,5,2.33333333333333,riesgo_medio_bajo
CLI031801,75.1666666666666,0,7,3.0,riesgo_medio_alto
CLI031851,0.0,0,3,0.0,riesgo_bajo
CLI031960,73.1666666666666,0,8,0.0,riesgo_medio_alto
CLI032028,38.5,0,6,2.16666666666666,riesgo_medio_bajo
CLI032061,37.66666666666666,0,5,2.33333333333333,riesgo_medio_bajo
CLI032121,36.16666666666666,0,3,2.83333333333333,riesgo_medio_bajo
CLI032142,152.1666666666666,0,6,0.0,riesgo_alto
CLI032149,36.83333333333333,0,4,2.5,riesgo_medio_bajo
CLI032159,0.0,0,3,0.0,riesgo_bajo
CLI032229,34.33333333333333,0,4,0.0,riesgo_medio_bajo
CLI032261,0.0,3,7,2.5,riesgo_medio_bajo
CLI032266,0.0,0,3,0.0,riesgo_bajo
CLI032483,0.0,0,3,0.0,riesgo_bajo
CLI032494,0.0,0,3,0.0,riesgo_bajo
CLI032622,0.0,0,3,0.0,riesgo_bajo
CLI032742,0.0,0,3,0.0,riesgo_bajo
CLI032779,0.0,0,1,2.0,riesgo_bajo
CLI032837,39.33333333333333,0,6,3.0,riesgo_medio_bajo
CLI032903,0.0,0,3,0.0,riesgo_bajo
CLI032904,0.0,0,3,0.0,riesgo_bajo
CLI032973,39.5,0,7,2.16666666666666,riesgo_medio_bajo
CLI032995,0.0,0,3,0.0,riesgo_bajo
CLI033107,37.0,0,3,3.66666666666666,riesgo_medio_bajo
CLI033118,0.833333333333333,2,10,3.83333333333333,riesgo_medio_bajo
CLI033147,0.0,0,3,0.0,riesgo_bajo
CLI033346,71.5,0,3,3.33333333333333,riesgo_medio_alto
CLI033425,36.33333333333333,0,6,0.0,riesgo_medio_bajo
CLI033468,1.66666666666666,0,2,2.66666666666666,riesgo_bajo
CLI033543,38.5,0,5,3.16666666666666,riesgo_medio_bajo
CLI033562,76.6666666666666,0,9,2.5,riesgo_medio_alto
CLI033609,0.0,0,1,0.0,riesgo_medio_bajo
CLI033685,0.0,3,7,3.0,riesgo_medio_bajo
CLI033723,0.0,0,3,0.0,riesgo_bajo
CLI033747,33.33333333333333,0,3,0.0,riesgo_medio_bajo
CLI033778,0.0,0,3,0.0,riesgo_bajo
CLI033880,3.83333333333333,0,4,3.66666666666666,riesgo_bajo
CLI034034,35.33333333333333,0,5,0.0,riesgo_medio_bajo
CLI034081,1.83333333333333,0,5,0.0,riesgo_bajo
CLI034189,0.0,0,3,0.0,riesgo_bajo
CLI034234,0.0,1,8,0.0,riesgo_bajo
CLI034243,33.5,1,5,3.16666666666666,riesgo_medio_bajo
CLI034305,38.5,0,2,0.0,riesgo_medio_alto
CLI034338,34.33333333333333,0,4,0.0,riesgo_medio_bajo
CLI034412,0.0,0,3,0.0,riesgo_bajo
CLI034446,2.5,0,3,2.5,riesgo_bajo
CLI034452,0.0,0,5,4.5,riesgo_bajo
CLI034508,75.0,0,6,3.83333333333333,riesgo_medio_alto
CLI034514,0.0,0,3,0.0,riesgo_bajo
CLI034546,0.0,0,3,0.0,riesgo_bajo
CLI034571,37.33333333333333,0,7,0.0,riesgo_medio_bajo
CLI034574,0.0,0,3,3.0,riesgo_bajo
CLI034654,33.83333333333333,0,2,0.0,riesgo_medio_alto
CLI034685,0.0,0,0,3.0,riesgo_bajo
CLI034741,0.0,0,3,0.0,riesgo_bajo
CLI034785,36.83333333333333,0,3,3.5,riesgo_medio_bajo
CLI034871,37.66666666666666,0,5,2.33333333333333,riesgo_medio_bajo
CLI034891,71.1666666666666,0,6,0.0,riesgo_medio_alto
CLI034935,37.0,0,4,2.66666666666666,riesgo_medio_bajo
CLI035074,37.0,1,3,2.33333333333333,riesgo_medio_alto
CLI035090,36.33333333333333,0,4,2.0,riesgo_medio_bajo
CLI035214,70.1666666666666,0,2,3.0,riesgo_medio_alto
CLI035311,0.0,0,3,0.0,riesgo_bajo
CLI035341,0.0,0,3,0.0,riesgo_bajo
CLI035403,0.0,0,3,0.0,riesgo_bajo
CLI035442,0.0,0,3,0.0,riesgo_bajo
CLI035488,0.0,0,3,0.0,riesgo_bajo
CLI035497,0.0,0,2,2.33333333333333,riesgo_bajo
CLI035552,0.0,0,3,0.0,riesgo_bajo
CLI035593,40.0,0,6,3.66666666666666,riesgo_medio_bajo
CLI035640,0.0,0,3,0.0,riesgo_bajo
CLI035673,39.66666666666666,0,6,3.33333333333333,riesgo_medio_bajo
CLI035719,70.0,0,3,2.16666666666666,riesgo_medio_alto
CLI035728,0.0,0,3,0.0,riesgo_bajo
CLI035787,72.6666666666666,0,5,2.5,riesgo_medio_alto
CLI035796,32.66666666666666,1,3,0.0,riesgo_medio_alto
CLI035853,72.1666666666666,0,3,4.0,riesgo_medio_alto
CLI035955,0.0,0,3,0.0,riesgo_bajo
CLI035979,0.0,0,3,0.0,riesgo_bajo
CLI035981,38.66666666666666,0,5,3.33333333333333,riesgo_medio_bajo
CLI036018,35.33333333333333,0,5,0.0,riesgo_medio_bajo
CLI036097,117.5,0,6,1.83333333333333,riesgo_alto
CLI036243,39.5,0,6,3.16666666666666,riesgo_medio_bajo
CLI036291,36.0,0,3,4.33333333333333,riesgo_medio_bajo
CLI036315,34.33333333333333,0,4,0.0,riesgo_medio_bajo
CLI036400,0.0,0,3,0.0,riesgo_bajo
CLI036598,34.33333333333333,0,4,0.0,riesgo_medio_bajo
CLI036734,0.0,0,8,0.0,riesgo_bajo
CLI036756,35.83333333333333,0,2,3.5,riesgo_medio_bajo
CLI036762,37.16666666666666,0,3,3.83333333333333,riesgo_medio_bajo
CLI036826,0.0,0,3,0.0,riesgo_bajo
CLI036888,0.0,0,3,0.0,riesgo_bajo
CLI036906,0.0,0,5,3.33333333333333,riesgo_bajo
CLI036915,71.8333333333333,0,3,3.66666666666666,riesgo_medio_alto
CLI036987,72.1666666666666,0,7,0.0,riesgo_medio_alto
CLI037179,69.16666666666666,0,4,0.0,riesgo_medio_alto
CLI037209,33.33333333333333,0,3,0.0,riesgo_medio_bajo
CLI037377,0.0,0,3,0.0,riesgo_bajo
CLI037387,0.0,0,3,0.0,riesgo_bajo
CLI037419,0.0,0,3,0.0,riesgo_bajo
CLI037457,74.8333333333333,0,7,2.66666666666666,riesgo_medio_alto
CLI037515,0.0,0,3,0.0,riesgo_bajo
CLI037526,39.83333333333333,0,6,3.5,riesgo_medio_bajo
CLI037590,0.0,0,3,0.0,riesgo_bajo
CLI037602,38.33333333333333,0,8,0.0,riesgo_medio_bajo
CLI037623,0.0,0,3,0.0,riesgo_bajo
CLI037630,34.33333333333333,0,0,0.0,riesgo_medio_alto
CLI037825,0.0,0,3,0.0,riesgo_bajo
CLI037830,38.0,0,5,2.66666666666666,riesgo_medio_bajo
CLI037956,37.5,0,4,3.16666666666666,riesgo_medio_bajo
CLI038072,0.0,0,3,0.0,riesgo_bajo
CLI038129,2.5,0,4,2.83333333333333,riesgo_bajo
CLI038153,2.33333333333333,1,7,3.33333333333333,riesgo_medio_bajo
CLI038184,0.0,0,3,0.0,riesgo_bajo
CLI038225,71.0,0,4,1.83333333333333,riesgo_medio_alto
CLI038282,0.0,0,3,0.0,riesgo_bajo
CLI038308,77.1666666666666,0,8,4.0,riesgo_medio_alto
CLI038356,74.8333333333333,0,6,3.66666666666666,riesgo_medio_alto
CLI038433,72.8333333333333,0,1,2.66666666666666,riesgo_alto
CLI038604,37.33333333333333,0,10,2.83333333333333,riesgo_medio_bajo
CLI038607,39.66666666666666,0,7,2.33333333333333,riesgo_medio_bajo
CLI038701,0.0,0,3,0.0,riesgo_bajo
CLI038713,35.5,0,2,3.16666666666666,riesgo_medio_bajo
CLI038859,39.16666666666666,0,7,1.83333333333333,riesgo_medio_bajo
CLI038869,0.0,0,6,4.0,riesgo_bajo
CLI038905,0.0,0,3,0.0,riesgo_bajo
CLI038960,74.1666666666666,0,6,3.0,riesgo_medio_alto
CLI038970,0.0,0,3,0.0,riesgo_bajo
CLI038985,2.33333333333333,0,3,2.33333333333333,riesgo_bajo
CLI039070,38.5,0,5,3.16666666666666,riesgo_medio_bajo
CLI039097,0.0,0,3,0.0,riesgo_bajo
CLI039118,0.0,0,3,0.0,riesgo_bajo
CLI039128,0.0,0,3,0.0,riesgo_bajo
CLI039141,0.0,0,3,0.0,riesgo_bajo
CLI039245,0.0,0,3,0.0,riesgo_bajo
CLI039261,38.33333333333333,0,8,0.0,riesgo_medio_bajo
CLI039329,1.66666666666666,0,1,3.66666666666666,riesgo_bajo
CLI039332,0.0,0,2,3.0,riesgo_bajo
CLI039344,0.0,0,3,0.0,riesgo_bajo
CLI039387,0.0,1,8,0.0,riesgo_bajo
CLI039400,38.0,0,6,1.66666666666666,riesgo_medio_bajo
CLI039471,38.0,0,4,3.66666666666666,riesgo_medio_bajo
CLI039499,36.33333333333333,0,2,4.0,riesgo_medio_bajo
CLI039526,39.33333333333333,0,5,2.5,riesgo_medio_alto
CLI039575,0.0,0,1,2.0,riesgo_bajo
CLI039591,75.1666666666666,0,3,2.16666666666666,riesgo_alto
CLI039599,69.16666666666666,0,4,0.0,riesgo_medio_alto
CLI039628,74.1666666666666,0,4,3.0,riesgo_alto
CLI039647,0.0,0,1,2.0,riesgo_bajo
CLI039651,4.0,0,5,2.0,riesgo_bajo
CLI039665,0.0,0,3,0.0,riesgo_bajo
CLI039692,73.0,0,6,3.33333333333333,riesgo_medio_alto
CLI039799,0.0,0,3,0.0,riesgo_bajo
CLI039807,0.0,0,3,0.0,riesgo_bajo
CLI039875,35.83333333333333,0,2,0.0,riesgo_medio_alto
CLI039956,75.1666666666666,0,7,3.0,riesgo_medio_alto
CLI040164,0.0,0,4,3.0,riesgo_bajo
CLI040265,0.0,0,3,0.0,riesgo_bajo
CLI040360,35.66666666666666,0,5,3.5,riesgo_medio_bajo
CLI040455,38.33333333333333,0,5,3.0,riesgo_medio_bajo
CLI040528,0.0,0,3,0.0,riesgo_bajo
CLI040577,39.66666666666666,0,6,3.33333333333333,riesgo_medio_bajo
CLI040611,35.33333333333333,0,5,0.0,riesgo_medio_bajo
CLI040720,2.0,0,5,0.0,riesgo_bajo
CLI040742,0.0,0,3,0.0,riesgo_bajo
CLI040826,2.0,0,5,0.0,riesgo_bajo
CLI040890,37.5,0,4,0.0,riesgo_medio_alto
CLI040989,33.0,2,2,4.33333333333333,riesgo_medio_alto
CLI041048,75.0,0,7,2.83333333333333,riesgo_medio_alto
CLI041054,0.0,0,3,0.0,riesgo_bajo
CLI041106,0.0,0,3,0.0,riesgo_bajo
CLI041115,0.0,0,3,0.0,riesgo_bajo
CLI041261,0.0,0,3,0.0,riesgo_bajo
CLI041332,0.0,0,8,2.83333333333333,riesgo_bajo
CLI041368,0.0,0,0,3.0,riesgo_bajo
CLI041414,75.5,0,7,3.33333333333333,riesgo_medio_alto
CLI041420,0.0,0,3,0.0,riesgo_bajo
CLI041488,114.6666666666666,0,5,2.33333333333333,riesgo_alto
CLI041573,0.0,1,8,0.0,riesgo_bajo
CLI041600,0.0,0,3,0.0,riesgo_bajo
CLI041704,0.0,0,3,0.0,riesgo_bajo
CLI041718,74.1666666666666,0,6,3.0,riesgo_medio_alto
CLI041721,1.33333333333333,0,7,2.5,riesgo_bajo
CLI041912,32.83333333333333,1,5,2.5,riesgo_medio_bajo
CLI041929,110.8333333333333,0,0,3.16666666666666,riesgo_alto
CLI041963,71.8333333333333,0,7,2.16666666666666,riesgo_medio_alto
CLI041996,38.0,0,4,3.5,riesgo_medio_alto
CLI042040,34.33333333333333,0,4,0.0,riesgo_medio_bajo
CLI042047,33.66666666666666,0,1,2.33333333333333,riesgo_medio_bajo
CLI042106,0.0,0,3,0.0,riesgo_bajo
CLI042111,0.0,0,3,0.0,riesgo_bajo
CLI042122,0.0,0,3,0.0,riesgo_bajo
CLI042142,38.66666666666666,1,5,0.0,riesgo_medio_alto
CLI042198,34.33333333333333,0,4,0.0,riesgo_medio_bajo
CLI042222,74.0,0,8,2.5,riesgo_medio_alto
CLI042248,72.5,0,5,2.33333333333333,riesgo_medio_alto
CLI042308,70.8333333333333,0,3,2.66666666666666,riesgo_medio_alto
CLI042430,0.0,0,3,0.0,riesgo_bajo
CLI042442,39.33333333333333,0,6,3.0,riesgo_medio_bajo
CLI042515,0.0,0,3,0.0,riesgo_bajo
CLI042541,34.33333333333333,0,4,0.0,riesgo_medio_bajo
CLI042621,37.16666666666666,0,4,2.83333333333333,riesgo_medio_bajo
CLI042641,0.0,0,3,0.0,riesgo_bajo
CLI042695,0.0,0,3,0.0,riesgo_bajo
CLI042732,74.0,0,4,1.33333333333333,riesgo_alto
CLI042946,0.0,0,3,0.0,riesgo_bajo
CLI042959,0.0,0,0,3.0,riesgo_bajo
CLI042994,0.0,0,3,0.0,riesgo_bajo
CLI043057,71.1666666666666,0,6,0.0,riesgo_medio_alto
CLI043291,0.0,0,3,0.0,riesgo_bajo
CLI043400,35.5,0,3,2.16666666666666,riesgo_medio_bajo
CLI043430,71.0,0,3,2.83333333333333,riesgo_medio_alto
CLI043469,35.66666666666666,0,3,2.33333333333333,riesgo_medio_bajo
CLI043501,0.0,0,3,0.0,riesgo_bajo
CLI043582,70.1666666666666,0,5,0.0,riesgo_medio_alto
CLI043593,75.1666666666666,0,6,4.0,riesgo_medio_alto
CLI043640,0.0,0,3,0.0,riesgo_bajo
CLI043665,0.0,0,1,2.0,riesgo_bajo
CLI043805,0.0,0,3,0.0,riesgo_bajo
CLI043882,0.0,1,5,3.0,riesgo_bajo
CLI043891,0.0,0,3,0.0,riesgo_bajo
CLI044015,38.33333333333333,0,6,2.0,riesgo_medio_bajo
CLI044026,0.0,0,3,0.0,riesgo_bajo
CLI044210,72.0,0,4,2.83333333333333,riesgo_medio_alto
CLI044324,38.66666666666666,1,4,0.0,riesgo_medio_alto
CLI044407,0.0,0,3,0.0,riesgo_bajo
CLI044439,36.66666666666666,0,4,2.33333333333333,riesgo_medio_bajo
CLI044528,0.0,0,3,0.0,riesgo_bajo
CLI044586,0.0,0,3,0.0,riesgo_bajo
CLI044613,0.0,0,3,0.0,riesgo_bajo
CLI044654,37.0,0,4,2.66666666666666,riesgo_medio_bajo
CLI044714,72.3333333333333,0,4,3.16666666666666,riesgo_medio_alto
CLI044858,0.0,0,0,3.0,riesgo_bajo
CLI044935,38.0,0,5,2.66666666666666,riesgo_medio_bajo
CLI044951,0.0,0,3,0.0,riesgo_bajo
CLI044953,39.83333333333333,0,2,2.83333333333333,riesgo_medio_alto
CLI044985,2.5,0,2,3.5,riesgo_bajo
CLI045066,39.0,0,6,2.66666666666666,riesgo_medio_bajo
CLI045081,77.5,0,5,0.0,riesgo_alto
CLI045086,36.0,0,4,1.66666666666666,riesgo_medio_bajo
CLI045100,0.0,0,3,0.0,riesgo_bajo
CLI045117,39.0,0,6,2.66666666666666,riesgo_medio_bajo
CLI045332,36.0,0,2,3.66666666666666,riesgo_medio_bajo
CLI045400,39.0,0,5,3.66666666666666,riesgo_medio_bajo
CLI045430,0.0,0,3,0.0,riesgo_bajo
CLI045466,103.8333333333333,0,4,0.0,riesgo_alto
CLI045557,107.3333333333333,0,4,0.0,riesgo_alto
CLI045594,75.6666666666666,0,8,2.5,riesgo_medio_alto
CLI045603,72.0,0,4,2.83333333333333,riesgo_medio_alto
CLI045715,0.0,0,3,0.0,riesgo_bajo
CLI045726,0.0,0,3,0.0,riesgo_bajo
CLI045882,75.1666666666666,0,7,3.0,riesgo_medio_alto
CLI045891,36.66666666666666,0,3,3.33333333333333,riesgo_medio_bajo
CLI045904,0.0,0,3,0.0,riesgo_bajo
CLI045906,68.5,0,1,2.33333333333333,riesgo_medio_alto
CLI045916,75.1666666666666,0,7,3.0,riesgo_medio_alto
CLI045949,38.83333333333333,3,7,3.16666666666666,riesgo_medio_alto
CLI046051,0.0,0,3,0.0,riesgo_bajo
CLI046121,38.66666666666666,0,3,4.5,riesgo_medio_alto
CLI046151,33.33333333333333,0,3,0.0,riesgo_medio_bajo
CLI046388,36.33333333333333,0,6,0.0,riesgo_medio_bajo
CLI046522,2.33333333333333,0,3,2.33333333333333,riesgo_bajo
CLI046722,0.0,0,3,0.0,riesgo_bajo
CLI046756,0.0,0,3,0.0,riesgo_bajo
CLI046757,0.0,0,3,0.0,riesgo_bajo
CLI046883,0.0,0,3,0.0,riesgo_bajo
CLI046953,33.33333333333333,1,8,0.0,riesgo_medio_bajo
CLI046995,0.0,0,3,0.0,riesgo_bajo
CLI047011,67.16666666666666,0,2,0.0,riesgo_medio_alto
CLI047214,39.66666666666666,0,7,2.33333333333333,riesgo_medio_bajo
CLI047311,36.83333333333333,0,4,2.5,riesgo_medio_bajo
CLI047340,39.83333333333333,0,7,2.5,riesgo_medio_bajo
CLI047342,35.16666666666666,0,2,2.83333333333333,riesgo_medio_bajo
CLI047445,72.5,0,5,2.33333333333333,riesgo_medio_alto
CLI047646,0.0,0,3,0.0,riesgo_bajo
CLI047746,69.16666666666666,0,4,0.0,riesgo_medio_alto
CLI047838,0.0,0,3,0.0,riesgo_bajo
CLI047935,1.83333333333333,0,2,2.83333333333333,riesgo_bajo
CLI047954,0.0,0,3,0.0,riesgo_bajo
CLI048006,1.83333333333333,1,6,3.83333333333333,riesgo_medio_bajo
CLI048130,34.33333333333333,0,4,0.0,riesgo_medio_bajo
CLI048185,0.0,0,3,0.0,riesgo_bajo
CLI048231,0.0,0,3,0.0,riesgo_bajo
CLI048299,2.5,0,3,2.5,riesgo_bajo
CLI048360,1.0,0,4,0.0,riesgo_bajo
